bvid,title,pic,duration,pub_seconds_ago,view_count,danmaku_count,uploader_name,uploader_follower
BV1kEVfzHEyb,回归独居日常｜非常‘充实’的五一假期｜家人陪伴的29岁生日｜参加初中同学的婚礼 我们当中最美的姑娘结婚啦！,//i0.hdslb.com/bfs/archive/6f4982714281ad00754dba2ee53458884937cca8.jpg,1738,2717367,512747,871,Janine_LEE,228071
BV1q5E4zYEup,Vlog42｜我的留学生活八日小簿📔 咖啡，自习，美食疗愈，以及吸收阳光的小确幸,//i2.hdslb.com/bfs/archive/9eceec016ea517a624b572a76045c62acb62f310.jpg,2553,2770615,267937,749,Naaana_,243875
BV19k7gzLELK,‎.˚₊ ౨ৎ 🇯🇵vlog大阪京都旅行|独自一人在神户看海|逛街暴走吃喝日|常春夏穿搭|线下被萌物包围,//i2.hdslb.com/bfs/archive/7cdbe3ba7c23890ab8b27a43a199b38063162f00.jpg,1816,1411974,61640,357,Cryorhemn,40600
BV18bmVY7EMy,Dory｜一个人公共交通勇闯新疆！终于来到我魂牵梦萦的地方｜匆匆一瞥的赛里木湖｜喀纳斯徒步三湾｜在炊烟袅袅的禾木清晨，吃包尔萨克配奶茶｜旅行Vlog,//i1.hdslb.com/bfs/archive/d0c8ccca363a116b40cef4e2886596f0fa1a15b5.jpg,2053,21271767,854398,2647,爱喝的Dory,320374
BV1gX4y1h7SV,VLOG·初夏一人食/捞汁小海鲜面·炸猪排三明治·东北米线·干煸排骨·烫种全麦吐司/厨房新成员/充满生机又温柔的初夏,//i2.hdslb.com/bfs/archive/dd96fe9227cc8cd5befeb3a8b77b683936ca3c78.jpg,877,65153833,449656,1459,Maybelle_,755486
BV1QH7nz6EaH,VLOG 五月的日子🫧再忙也要好好吃饭｜包抄手🍲水煮肉片｜川味特辑,//i1.hdslb.com/bfs/archive/6abe756ca54b1bb392e8257607b3645e0108879b.jpg,1445,1571540,68427,820,lyumay,414071
BV1HC4y1b7vu,VLOG 33｜开启充实自律的暑假生活 准研究生的学习日常 每天吃什么 study with me,//i1.hdslb.com/bfs/archive/578395ddaa9f55e4efd2221d07a02685a0fa5049.jpg,1922,154412069,926611,2373,ItsDani,240784
BV1hJTTzMEvT,VLOG晴🏠生活是场连续剧！喜忧参半🎐芹菜排骨 夏日绿意🌳逛宜家 街道 荷花 咖啡店,//i0.hdslb.com/bfs/archive/670b725e447ae06a8d284e09344c3b9477d8e12d.jpg,1080,965067,15616,90,子晴晴呀,116392
BV1jFNizoEwV,[FIM-LOG] EUNCHAE VLOG 8 l 坚持在写的EUNCHAE情感日记📝 | 这次MANCHAE妈妈的份量是多少呀🥰,//i1.hdslb.com/bfs/archive/c9b3b0c789083a599e15dbed85f30df109c93be3.jpg,1246,10167,3671,171,LE_SSERAFIM,602614
BV1rZM2zBEbp,豆公主礼物开箱时间 腋下管理新体验 暂时告别首尔小分队 开启回国新篇章｜Renasteps,//i1.hdslb.com/bfs/archive/0fd0c38578b2e02ea49c6691347bc6e9892e5a00.jpg,1273,273882,108861,443,renasteps,740108
BV1D4421S7Sz,Dory｜湿漉漉的雨季里努力生活｜开启一门新的语言学习｜去图书馆日常｜不容小觑的蒜蓉西兰花和紫菜蛋汤，家常菜为独居生活注入力量！,//i0.hdslb.com/bfs/archive/c9cfe50f95d2ce898293ea362dfb2140b903b936.jpg,1625,30343778,363176,1213,爱喝的Dory,320374
BV18rM2znEgb,以为走了钢索，实则离地一米｜香港工作vlog,//i2.hdslb.com/bfs/archive/d53f9c210036679ba6468c41dc16671dd7cfc435.jpg,748,266917,22087,73,左一弗利,159972
BV1fxTyzZEDZ,𝗿𝗼𝗼𝗺𝘁𝗼𝘂𝗿 独居两年 这里是我生活的细节,//i1.hdslb.com/bfs/archive/0f9b9874b7f1eac52d6ffd9c416220ed8d4006b2.jpg,615,384578,21029,71,刘兑,164734
BV1iE411H7fs,【欧阳娜娜VLOG】欧阳娜娜VLOG68 宅在家的一天,//i0.hdslb.com/bfs/archive/2192a1f031c5bd9dceec64369abff4915bbc9c59.jpg,1454,167230174,1770923,9150,欧阳娜娜Nana,1656719
BV1Eu6uYFEH8,哈佛毕业生不早起的学习日常✏️ 睡到中午高效学7小时的一天,//i1.hdslb.com/bfs/archive/e05cfa13938c37f09c85a87c2fa59f8ef9f7dc43.jpg,567,14634609,131126,480,Elaine小阎,134671
BV1tL7YzAEQv,vlog·间歇性忙碌的四五月：毕业论文终于熬到头｜收拾旅游行李，翻翻化妆包｜西安之行幸福碎片｜校园静心时刻｜隔夜燕麦好吃教程｜速食记录,//i2.hdslb.com/bfs/archive/06656d73bb94e2fe48da2f8515aa5fa544d0e965.jpg,552,1161278,15265,33,Cekeaii,43960
BV1b3NezrEzc,"【Hannah Elise】夏日读书Vlog｜发现好书, 近期生活*6.16",//i0.hdslb.com/bfs/archive/333651bca08ac85739c2e0101c5a4fc726fa3a95.jpg,2254,36964,355,0,Levvvia,51983
BV1F4411a7Bb,VLOG09/一个人的星期六/享受慢节奏生活！HEALTHY LIFE :P,//i0.hdslb.com/bfs/archive/c7a56899808989a6693dc13a5b5e501806dd89a2.jpg,1097,192509325,1798739,2104,Jy小语,501957
BV1TtM4ztEcA,𐙚vlog26.⁺⊹我独自生活！开启异地实习独居新副本…一人食的做饭日记｜疯狂赶制期末作业｜运动复建中｜购物分享｜重拾手帐｜Study With Me,//i2.hdslb.com/bfs/archive/395cb1e38cefbeb4b13889d796a6085f0e362060.jpg,639,204911,3890,34,有村架橙,6872
BV17jjDzaEfr,vlog 初夏的LA生活日记｜运动饮食 & 护发分享,//i2.hdslb.com/bfs/archive/cb27ef17ca5b0d6199f7f81a2bf00889a4c029eb.jpg,611,1869086,44739,62,jamieZHAO_,351884
BV1JPTRz9EEx,【leenunu】25.06.05 中字|初夏的味道vlog/豆浆面，香瓜哈密瓜雪冰/黄瓜冰淇淋/brown salad|韩国日常vlog,//i2.hdslb.com/bfs/archive/319bd332f4cc835f24249bc0fe241f94bc0596f8.jpg,673,775868,12771,27,夹鑫泡泡糖,77316
BV1LyM1zbE9m,May Vlog｜母女高尔夫时间｜🍐的Stanley开箱｜沉浸式体验越南美食的一天｜在奥兰多哈利波特迷狂喜｜🍐的人生大敌：数学,//i1.hdslb.com/bfs/archive/5d6e165a7e447c8325b27185899495ced71cd962.jpg,1420,294328,44895,272,oh_emma,977499
BV14mVizPEzy,【room tour3.0袭来】成分复杂的房间介绍｜古早味｜超级极繁主义｜nctwish｜三丽鸥中毒者｜手帐｜桌面介绍｜芭比licca｜化妆桌介绍,//i0.hdslb.com/bfs/archive/27c8aee1cd6a0d4b92dd2431c4263145906c4adc.jpg,3447,3762953,16513,29,EnSHUu,7549
BV1h6MqzFEVt,又在杭州吃到面包自助了！68r/人 集13家面包店50+款面包 碳水大爆炸 这次真的吃爽了！无广吃甜员,//i2.hdslb.com/bfs/archive/ae7ceb3d95ba645a1c8a058bdbee5042bc3e674d.jpg,868,103785,23786,135,西边有座桥,229902
BV1nJMAz1EJU,朝九晚五VLOG17丨平淡打工生活中也有一点点小幸福,//i1.hdslb.com/bfs/archive/0bc4c6db692e578a28efd445e6a3195960bdb770.jpg,1066,361185,5842,141,一锅饭fan,30652
BV16Z42177Du,美国留学vlog｜纽约大学图书馆也太…舒服了吧｜蛋糕卷&花生酱拿铁｜番茄鸡蛋肥牛饭,//i1.hdslb.com/bfs/archive/79e407936cde7f050abb6e112af475d33ddc3163.jpg,502,35268585,396615,434,虞兮西西,679287
BV1XM4y1M7nm,Yshwww/于anna vlog｜A random week in July逛超市/ 做饭/ 吃披萨/ 和朋友看展/ 野餐,//i1.hdslb.com/bfs/archive/745b269a2c45045b3d800255b5172cfce26d9686.jpg,854,123898649,258267,157,秋日依语,3953
BV1VzofY6EwP,VLOG#69 淡淡春日生活记录/上学日常/看番记录/甜品樱花日落鉴赏/又拍人生四格/杭州小记,//i0.hdslb.com/bfs/archive/b28016b2e0c92f7a88a92b3fd5480e12d281c8cf.jpg,744,6959985,109677,353,和解冬天,280402
BV1NK7BzyEyc,失业100天了，彻底发疯！放飞自我！原来这才叫“生活” 羽毛球初体验VLOG,//i1.hdslb.com/bfs/archive/3cd6552f54910d04bc44f4d63ef9c4beb807fdf9.jpg,662,1050585,62516,167,大脸猫多多酱,263918
BV1H7PeePE4u,日本VLOG : ) 独自旅行の五天四晚/在下雪天吃蛋包饭/沉浸式逛器皿店/便利店美食/夜晚的大阪街头/爱上欧蕾咖啡,//i2.hdslb.com/bfs/archive/391db3bdce15463a139dad9b2baa209a4845939c.jpg,4506,9689675,436378,1016,Ling_Kiko,143166
BV1WyMHz3Eez,香港一家四口｜端午节大家庭聚餐｜vlog,//i1.hdslb.com/bfs/archive/979b96651fa395161b36cea2c3c7d1d24cd852ef.jpg,730,522440,71230,166,莫默mok,487963
BV1QMMuz7EeP,Vlog#云南正式列入老家,//i1.hdslb.com/bfs/archive/26cb6f250cdaca7d29b0d389863d53a11d238dd4.jpg,704,280185,138420,499,达达达布溜-,2071001
BV1L7421d7dN,从学生到新婚，旅行17年总结的干货大放送,//i0.hdslb.com/bfs/archive/677db47c6f6412dea3feec0acb44247b21e6a56a.jpg,1232,32409586,1775454,4555,小鹿Lawrence,1746902
BV1yYTazvEsu,【钟楚曦】夏日薄荷曼波妆🪞化完就去度假吧⛱️,//i2.hdslb.com/bfs/archive/8b42efa85f3dc9578c18a82ecd943ddadf3822d0.jpg,249,727342,118798,172,钟楚曦,260804
BV1HW4y1j7yb,vlog06 / random school days /一个人生活/大学就是需要拥有面对重复的勇气 :),//i1.hdslb.com/bfs/archive/00482f31b26d41d5f3bf406ca755d03d1c52b2ef.jpg,1319,83047485,847049,1088,DDaiiiii呆,230225
BV1ENM4zVEXD,加州旅游最后一天——圣地亚哥！让孩子自由的玩乐！遇见新朋友！,//i0.hdslb.com/bfs/archive/cb9d89d1a11c78fb176eaca77cb490c008f29565.jpg,1195,193794,64289,913,hellotina陈甜甜,351151
BV1j4QdYWENH,【中字】韩国“活人微死”感学习博主vlog|狂学13小时|学到凌晨五点|充满泪水的考试周|淡淡的疯感|学习浓度含量高|药学生学习日常|韩女vlog,//i2.hdslb.com/bfs/archive/92c18030db0b703bf1d85d6be3826ad1fb07795c.png,1680,7813034,108521,135,芹菜批发商,290369
BV1saSdYAEiB,美好的一天从早上贴贴抱抱开始～带女朋友见妈妈vlog～,//i2.hdslb.com/bfs/archive/10cefe3d9e98c2f1a07656b3fab8b0b5d0f785d1.jpg,329,19113594,900791,2782,饺子不爱吃皮儿,304705
BV1NCTsz1EFj,Study with me✍️｜实时学习｜动力向｜沉浸式陪伴学习｜白噪音｜壁炉声🔥｜纯音乐｜治愈向✨｜自律独处时刻｜氛围感自习室｜原倍速study vlog,//i2.hdslb.com/bfs/archive/57820b2a7764fbefba40f1a800c34b0b4c6dd1bb.jpg,4200,1048638,38745,360,小企鹅ee_,35440
BV1hy411z7B7,【4K】Vlog 与姐姐在日本优厚的高级旅馆进行温泉约会,//i2.hdslb.com/bfs/archive/2ca414d59d1a839d9f268b0230ba55125c84cfd4.jpg,570,30718022,197524,111,姐姐的露营指南,45963
BV1McMGzSESG,cla's返校vlog毕业典礼前24 小时~,//i2.hdslb.com/bfs/archive/26e17bc2923bd1e8b1fee056550e3cc24ae5374e.jpg,471,621999,97570,6,Cla_lululux,22865
BV1pgMGzCEgi,近期的10小时学习 | 旅居皖南的绿色夏天 | SLA教材 | 视频课 | 爬完黄山腿已经不是自己的了,//i1.hdslb.com/bfs/archive/419ef7697b793c063f984ceb9c895a93159a0fe8.jpg,2041,618588,150842,146,Junn杰俊,919205
BV1WDNqzrESi,破旧的围墙秒变复古杂货花园 | DIY全过程,//i0.hdslb.com/bfs/archive/293282a3fb3853f764e259445fba7016e979f73b.jpg,557,7689,1760,17,满叔的院子,330196
BV1DD421A7SC,北美VLOG. 博一第一个学期的小尾巴！解锁抹茶奶酥碱水 一个人的一日三餐 俺买咖啡机了！,//i1.hdslb.com/bfs/archive/b63b609cf56e084118436c20d5d909b1a3c10881.jpg,2651,34319994,161806,957,小纯洁y,245528
BV1Za4y1s7om,jhyun Vlog|韩国女生的生活饮食日常|蚝油炒饭|煎鲅鱼|意大利面|梅雨季忙碌地吃饭上学,//i0.hdslb.com/bfs/archive/ed65851be53da6452e393e79cf3d7f46d4d4b982.jpg,1022,144823778,79689,438,jhyun_life,113100
BV1jSTrz1Emx,Vlog“循环在平静的日子里”独处散步阅读是我获取能量的方式· 书籍/餐具分享·6月初的日常·一些碎碎念,//i1.hdslb.com/bfs/archive/f4b66324c63a54adf4d70fc0b1f02cd1b6e85a5f.jpg,684,652265,12035,28,-HSINNn-,54209
BV1MV4y1k7Zy,洗涤我心灵的是京都的风和竹🎋日本旅行VLOG,//i2.hdslb.com/bfs/archive/bee0130c2275eedc1dd4c243e4ab13cb55b5bfbc.jpg,618,66111594,61890,75,拖拉汁汁,89325
BV12VTWzjEku,vlog｜高考加油 和妹妹一起参观交大｜佛系老母亲逛吃日常｜上生新所citywalk 网红咖啡店踩雷｜美味泰餐 盐面包 西岸云南菜｜上海老夫老妻周末日常！,//i1.hdslb.com/bfs/archive/940f33d144362deb9d8f6357cfe7b6c3475c64cd.jpg,3562,902994,15738,368,舟叶叶舟,65467
BV1utTezmExz,[FIM-LOG] SAKURA VLOG 8 l KURA怎么这么能吃🍜 | 努力工作后跟家人度过幸福的时间💓,//i1.hdslb.com/bfs/archive/8607f4f54d225ee395cea864e305a21fcdd609fa.jpg,1715,614994,36993,570,LE_SSERAFIM,602614
BV1W8cZeaEuv,VLOG#66 期末高浓度写作业生活/咖啡厅图书馆自习/萌萌贴纸抱枕开箱/冬日吃喝记录,//i1.hdslb.com/bfs/archive/220b6f8e8981c855e03e8e0db4c56ea9ec4919db.jpg,814,13007994,195322,323,和解冬天,280402
BV1rEMqz5EXx,162/101斤体脂16%女生放纵日vlog | 炫糕点练背打网球、杨枝甘露蛋糕、北非牛排炖蛋,//i2.hdslb.com/bfs/archive/30aa2b52182ecba1d6e3c11f0b2eb1abd7f2279f.jpg,346,106642,9767,48,枣枣向前跑,186555
BV1tF4m1V7ig,【中英双语】Sydney Serena 丨英文Vlog ★忙碌且有生产力的生活,//i2.hdslb.com/bfs/archive/ceba55bfe68a2a50349f54641c878803f24a70ff.jpg,805,39853194,122495,59,果冻静,35547
BV1S7L1zaE5M,我到美國生活啦!!一週日常VLOG🇺🇸開箱Sephora打折/日常用品採買/Thrift Store二手衣挖寶 | heyitsmindy,//i0.hdslb.com/bfs/archive/e6a2606b0ce3ff27f37b21f375e57e7426e1fffa.jpg,1741,4330204,47506,152,heyitsmindyy,98309
BV13Z421H7Ze,VLOG 53 一周小日常/下班逛宜家/外卖螺蛳粉/懒人版酸奶碗/做柠檬酱/春日护肤/整理相册,//i1.hdslb.com/bfs/archive/54a5268952c39a4aae7fca43e074919b7e25c931.jpg,2434,36390004,105317,243,Ling_Kiko,143166
BV1fnMczTEx3,【茄子Vlog.214】成都生活日记📓夏日冷萃🧊逛动物园🐘在家做新疆拌面🍝,//i2.hdslb.com/bfs/archive/be157902632dbd72707db6608659b19b31e5bcee.jpg,1067,448351,16245,139,茄子酱ruu,189334
BV12aMBzWEPC,Cafe vlog 157 | 12分钟安安静静做咖啡 | infj巨蟹开店日常 | 收到小礼物啦 | 电子榨菜 | 忙碌的咖啡店 | 开一间治愈小店,//i1.hdslb.com/bfs/archive/f19bdbf16dcd7c2e57ff60f18ae3ab5fe43786b8.jpg,728,347659,4345,7,QiYueCakeCoffee,26941
BV11CTiz5EYY,第四次来南意🇮🇹是我自己都羡慕的二十几岁人生啊,//i1.hdslb.com/bfs/archive/3bbcef94f20c67c10383e82f3564bbbbc14c411f.jpg,1205,703610,221631,341,阿蛋黄靖,171296
BV1uDEzz4Eh2,东京 VLOG｜第一次去 KCON的GRWM,//i2.hdslb.com/bfs/archive/e1d95dd1db5306efc4420f3f82459dab4c3aa6cc.jpg,872,2929440,36138,104,wested_arin中字,141083
BV1SndPY3E3r,【中字】韩国“活人微死”感学习博主|学到天亮|争取每天睡两个小时以上|10门专业复习|一天只喝两杯咖啡|痛经也坚持学习|韩国药学生期末周日常学习vlog|微醺姐,//i0.hdslb.com/bfs/archive/1c9bf81aa341c91ac3ede8802c93c474b4e23408.png,1268,5993867,172348,232,芹菜批发商,290369
BV1fCj9z6EzN,见了位日本帅哥！日本一个人旅行Vlog数码宝贝3圣地巡礼,//i2.hdslb.com/bfs/archive/97c51dc0f8eefeb6e41edebde4bcca535cabc076.jpg,1752,1835404,596151,1335,哲哲哲Shao,164547
BV1dwL3zyEgt,"【宋智雅】极繁式搬家Vlog🏡公开我的新家/ 搬家礼物拆箱,爱马仕,77英尺壁挂电视,Fendi",//i2.hdslb.com/bfs/archive/a0c1d402c6360ad4d482c163a90be25d7b7735e1.jpg,824,4674203,27406,81,TheFreezia宋智雅,88741
BV1pHV6zqEE7,Dory｜今年夏天的第一顿小龙虾！和妹妹徒步光福小三尖，在图书馆过假期｜去夜市撸串、吃冰西瓜、喝啤酒，庆祝夏天的到来！,//i1.hdslb.com/bfs/archive/cd9ab713ac3d23ca88d39f4a291f229e56ffe134.jpg,1456,3730334,153759,962,爱喝的Dory,320374
BV1U4MBzoEzg,悉尼vlog💙没错，你越放松，结果越好｜长周末我们在海边的家｜路易照顾受伤的我,//i1.hdslb.com/bfs/archive/7aaa7d6b79c4af8cbe6b60217a31037c245864d4.jpg,1322,278704,16626,267,一颗半桃酱,138162
BV1ga4y1p7C7,8招！让你的vlog不再无聊！！ 创作思维 vlog教程,//i1.hdslb.com/bfs/archive/2662d6e8eeba3270f2fd3233c35dae6099fbc8d2.jpg,733,141527998,190526,350,南门录像厅,585490
