bvid,title,pic,duration,pub_seconds_ago,view_count,danmaku_count,uploader_name,uploader_follower
BV1uNjpzTEPx,"【欧美R&B】“好听到单曲循环的仙品R&B合集 ""｜浪漫/放松/学习/通勤/洗澡",//i2.hdslb.com/bfs/archive/141e082ff835c5f028d31f3392b21957dfdd3c30.jpg,1972,2152957,441447,214,Lohas-VII,214185
BV11jM8zaEts,【听歌向 第40期】整理了好久的100首火遍全网的网络神曲，00后最爱听的歌单！,//i1.hdslb.com/bfs/archive/da8271a53f35e49ad4bbef0841162b5dc07a4c9b.png,25682,120892,14408,0,无损音乐分享厅,82771
BV13vjEzFEpx,【古风宝藏歌曲】人生到处知何似，应似飞鸿踏雪泥。,//i2.hdslb.com/bfs/archive/2a863e58bb232e53d482b39b218248547db2884c.jpg,2021,2180318,125710,23,无损音乐全集,15818
BV1uAN8zhErq,【经典】一人一首成名曲！听过一半的现在应该已经出人头地了吧！,//i0.hdslb.com/bfs/archive/fe7813543788abd55c61059f617b331c422517c1.jpg,1658,93247,2680,0,風雅颂集,787
BV1reMwzjEXh,𝙋𝙡𝙖𝙮𝙡𝙞𝙨𝙩·枝蔓攀生，夏色弥深🧊/INFJ/纯音乐/轻快/放松，高效学习工作必备,//i0.hdslb.com/bfs/archive/e49f26cc649230f9c26b98488c283b8f7aef7c39.jpg,2274,423550,24375,8,穿鸽子衫的雷蒙,1450
BV1Cb4y1r7hq,驱车在公路上追逐落日 l 小众BGM l 学习/工作/放松,//i0.hdslb.com/bfs/archive/02f5ffeb74b9854f8237773c9bee73969f7ea367.jpg,6924,124178439,2885633,4308,KrystieAu,34231
BV1XaTBz8Ez5,盘点九首非常好听的古风dj歌曲，开车必听！【第二期】,//i1.hdslb.com/bfs/archive/827747146be2f7003852435b5fa9e2a7bced3af9.jpg,2070,659734,25566,0,至臻音乐馆,9160
BV1js4y1v7oH,【车载音乐】时长40分钟惊艳卡点混剪，全程高能，极致视听盛宴！,//i1.hdslb.com/bfs/archive/9d89219cb9fa24e872bec5a180e91eb8b58c1726.jpg,2450,63939034,1224421,2058,极致音乐汇,561839
BV13aTKz3EZa,《二次元歌曲合集》百万豪装录音棚大声听,//i1.hdslb.com/bfs/archive/b52b4bfc30cf6906f1364d0ff4bc58931d835eab.jpg,2972,905734,295449,219,JLRS-LeoFM,3238532
BV1p6TuzaE7U,【Playlist】适合驾车兜风时播放的宝藏歌单|欢快|节奏|律动,//i2.hdslb.com/bfs/archive/09fbd53a99befe9030bb1d364a5727fc08643747.jpg,2483,480934,13824,4,CHAOSLAB混沌实验室,353410
BV1tDF3eBEHW,戏腔合集丨“一开口就惊艳的戏腔古风歌曲，都进来听！”,//i1.hdslb.com/bfs/archive/ffcbff20f8f1aa4bd004c3a9eab89309f014ed0d.jpg,2113,11963062,1061011,894,哪有朝朝暮暮,34849
BV1fWJazREmX,离开你之后，听的每一首离别歌都有了我们的影子,//i2.hdslb.com/bfs/archive/f1b04cb1cfb8e69a6ef0cb5a18e126f0be8f4384.jpg,2164,2348134,135025,428,小雨儿音乐铺,35878
BV1GHMbzgEnD,【Playlist歌单】| 陷入夏天的梦境 | 轻音乐 | 轻快 放松 治愈 | 适合放松/学习/散步,//i1.hdslb.com/bfs/archive/f4213c6c0015b2e3350e83985f4acbb79cfbd804.jpg,1864,190708,13424,0,Ellie的音乐屋,38171
BV1LxM2zhE7U,〔必听歌单推荐4.0〕8090的一人一首成名曲你随意点播,//i2.hdslb.com/bfs/archive/812d74630735559a978e848c2428147e9bdc831b.jpg,2549,225280,4726,4,白菜操作员,3868
BV1Gt7izQECN,【超燃BGM】“精神氮泵，肾上腺素飙升歌单合集”｜运动·学习·车载·电音,//i0.hdslb.com/bfs/archive/0c1ad5f5ae844bf0b160a28ca6e26a16d7a8e226.jpg,2143,1160129,55421,118,JoviAsh烬弦,4530
BV1kD7Pz1EhM,“你听过最假的一句话是什么？”,//i2.hdslb.com/bfs/archive/68c22f4f9bd2d0d6de48f97e546a7b318e503df6.jpg,2156,1480922,9224296,532,想a不到好名字,111372
BV1hYA5etEt9,古风合集丨“那些威力巨大的相思歌曲，都进来听！”,//i2.hdslb.com/bfs/archive/66f77a308deb2b278f7b820d1c1af56cc14e40af.jpg,1839,10456097,916149,1269,哪有朝朝暮暮,34849
BV1ix7LzaEHc,宝藏歌曲合集 | “你真的懂唯一的定义，并不简单如呼吸。”,//i1.hdslb.com/bfs/archive/c52611fd2aa0beec379aafebcf3bb42bc1b5d311.jpg,2160,1647540,726717,15,倾心电台,3347
BV1UiTVzDEPK,“初听不知曲中意，再听已是曲中人”,//i0.hdslb.com/bfs/archive/18633bb991406a252f98f822561dc03e6aca1dd2.jpg,2243,904813,310144,108,露白wink,25646
BV1dKjHz1E97,【emo宝藏歌曲合集】回忆成了大问题 我好想你,//i0.hdslb.com/bfs/archive/504ee6463c5a408085bb3a878c0d0a8dedbb769e.jpg,2023,2122534,109384,144,萌新music,5540
BV1Wi4y1Z7vi,【时光回忆】2000年华语乐坛流行神曲合集！一起来回忆吧！,//i0.hdslb.com/bfs/archive/00fa3d65160cb91109623a843f1f5bcb1aa2f4ea.jpg,2778,111030083,2320401,13084,音乐私藏馆,7979161
BV17S7EzCEp3,风靡全网的网络神曲 | 00后别躲了 爱听就大大方方的听,//i2.hdslb.com/bfs/archive/aa0ceb1dac454dbc6067ac17b61e058a7abfbb13.jpg,25679,1588456,65951,6,无损音乐合集,776731
BV1deMjzkEdY,经典歌曲，一人一首成名曲，每一首都非常经典，赶紧戴耳机来听歌152,//i2.hdslb.com/bfs/archive/2d9120e92d34db8d4fbf9d87ffe510440018cb63.jpg,14309,563639,42188,3,舒缓_音乐,1067
BV1gqjEzZE53,“攒了一大堆好听的歌想和你一起听”,//i0.hdslb.com/bfs/archive/8abad891ace674a415996142fa3926beb12b2cc9.jpg,3105,2172345,744176,146,宝藏音乐俱乐部,157510
BV1xqMJzMEge,【循环神曲】“曾经的神曲，只打高端局。”,//i0.hdslb.com/bfs/archive/e7354d842c287518fb560ff630d21c6d2f733e04.jpg,1827,525235,25666,12,MaoZai乐馆,2652
BV1mE7AzUERD,华语歌单 | 用轻松活泼的音乐开启假期！假期快乐 | 轻松 活泼 元气 小甜歌 | 学习听 | 洗澡听 | 运动听 | 走路听,//i2.hdslb.com/bfs/archive/ba75c380aa923b072f1ee7d241239c4adc524201.jpg,2440,1498713,37371,106,杨枝甘露有点甜i,4583
BV1J9EJzXEAZ,"""那些节奏感拉满的顶级纯音乐""",//i1.hdslb.com/bfs/archive/74c2eb89194c1e615bc59d99347a32c54b23f026.jpg,2083,2813745,2807393,800,挽风丶Sama,248596
BV1zdTizKEtu,𝙋𝙡𝙖𝙮𝙡𝙞𝙨𝙩 |“糟糕！是夏天的感觉！🥤| 夏日感小清新氛围歌单 | 毕业快乐！旅行 通勤 洗澡歌单,//i0.hdslb.com/bfs/archive/c13fe558292e6c8ca19a35cdd857268407ae33d3.jpg,1575,697161,24606,73,星痴_Daily_,353857
BV12wTLzQE7G,又是一个安静的晚上~~,//i2.hdslb.com/bfs/archive/b409d9641cd86c999e37e1fc5557034326e9df6b.jpg,2228,881810,99414,102,星空上-音符,93018
BV1GP411d7Hr,𝐏𝐥𝐚𝐲𝐥𝐢𝐬𝐭·歌单｜清晨渗透到灵魂的宁静 ♫ 轻音乐,//i0.hdslb.com/bfs/archive/74142d1c87ea60ff36e8bbbb433c4f9aee17b2be.jpg,1703,65669745,3850405,4104,B1207星球,27018
BV1mP7SzyEjC,【巴西FUNK推荐/1小时循环歌单】PASSO BEM SOLTO(Slowed)-Atlxs(Italian Funk),//i0.hdslb.com/bfs/archive/5838abf4add7e988c9886a438272534d8a38c64f.jpg,3599,1320048,1482631,96,小程xc_phonk,14574
BV1EuMbzEEZM,Playlist|海边纯音乐 沉浸式治愈之旅 放松心灵 安抚心绪,//i2.hdslb.com/bfs/archive/f4e13f64548f499af7752c9d975d5c08e9c46799.jpg,3110,183306,25014,6,RyHitTheJackpot,48595
BV1NJNezKE3r,音乐 适合自习画画听的背景音乐分享 慢享泡澡时光 🛁 泡澡小憩 | 气泡浴与静谧夜的低徊氛围乐,//i1.hdslb.com/bfs/archive/8281f9015cd7d3771f60651ecc496fa4e1546a22.jpg,2117,2145,362,0,procreate分享,82821
BV1AR74zGEA7,张韶涵最受欢迎的十首歌曲，你最喜欢哪一首？,//i2.hdslb.com/bfs/archive/f404f2c44dd5cb424fd4c57dc7e0dadca7c890c3.jpg,2295,1228845,233320,3,萘姒槡,30608
BV1bZ7xznE3g,R&B脑袋 必听歌单（第一期）放松心情 | 适合独处 放空 学习 工作 通勤 宅家 地铁,//i1.hdslb.com/bfs/archive/7e56965ba6d604b78f771353e6d74ece3cf68d13.jpg,2121,1249554,27928,0,随随不会唱歌,1403
BV1Hs4y1B7T2,【Hi-Res无损音质】音乐性较强的音箱耳机低音测试曲目歌单，有这十首就够了。,//i0.hdslb.com/bfs/archive/c5fabf2c1ec726aae3cb692628eb4c1544a73a9e.jpg,2914,65155521,1104676,2024,音乐分享官流浪羽,63550
BV1im7qzoEu6,【Playlist歌单】我们都在风中，聚散都由不得你我 | 宿命感歌单 | 适合emo | 看文 | CP视频背景乐,//i0.hdslb.com/bfs/archive/547a3e316992504d9f4dda135829a6142003489a.jpg,2488,1137654,24559,4,Playlist音乐便利店,91183
BV189MFzRE6C,【宝藏歌曲合集】“能轻易失去的，我从来不觉得重要。”,//i1.hdslb.com/bfs/archive/33facc81941e048ca227710625d6bff5b36f380f.jpg,2149,440460,43713,1,星光音乐馆,33656
BV1V9X6YCEbh,【emo歌曲合集】“前奏一响，遗憾登场”,//i0.hdslb.com/bfs/archive/46b463de34d3a4203b8a16e01b52b585f63d2dde.jpg,2370,7621649,8483142,7575,南风未满,120641
BV1kzMLznEQq,“那些BE感拉满的音乐”,//i1.hdslb.com/bfs/archive/3a5b752396fe86b082cf89aca971b83178ed7213.jpg,2777,533454,111767,12,萘姒槡,30608
BV15LSyYLEi1,“当你快坚持不住的时候，意志会带你杀出重围.”| 肾上腺素飙升的硬曲精选！,//i0.hdslb.com/bfs/archive/98c5817b811bea72b7c7f74c3823cf65606b61c5.jpg,2383,19544365,1990404,1433,一支yuuu,96751
BV14SMxzWEGj,【playlist｜幸运歌单】• 夏日轻松欢快小曲 ｜减压｜治愈｜拯救不开心,//i2.hdslb.com/bfs/archive/64ecce770f2c8a6ae69255fdc72b82c183dd37ec.jpg,1376,199046,6794,0,小白音乐馆Joll,92
BV1kKjzzzEXL,华语治愈女声 | 躲在耳朵里的小温情 120首合集 精选歌单 首首经典好听 值得收藏,//i2.hdslb.com/bfs/archive/c0183bb5aeb329aa1130477a92fe941cfbdac258.jpg,29002,1690554,159435,2,无损音乐合集,776731
BV1cJjezxE6t,【无损音质128首】神仙打架的年代，耳朵太忙 每首都会哼两句的青春,//i1.hdslb.com/bfs/archive/c75ab6a1905ecc587f5d16025792a43195cfc483.jpg,33708,1770408,138135,9,无损音质音乐歌曲,4055
BV1S87FzCE4j,B站最顶级混剪【时长48分51秒】端午六一音乐安利｜超燃混剪｜HiFi音质｜精选歌单｜开车提神不犯困！,//i2.hdslb.com/bfs/archive/e3cd35cfc3f88c2411d3783852904ad6f894dbb2.jpg,2890,1519554,122965,20,极致音乐汇,561839
BV1iEMJznEgN,宝藏歌曲合集 | “不顺路的人，抄近路都赶不上。”,//i2.hdslb.com/bfs/archive/b4d097b999fd23eef63b1478f4fd408dad5af380.jpg,2051,526988,35747,0,音乐八点半,20683
BV1aV411c7wW,"""我是人间客，闲来听花落。“",//i2.hdslb.com/bfs/archive/22cc7bfed3176e13488babe4b864d970ddc96ef7.jpg,3447,54802610,2269087,1081,稻谷黄,93066
BV1JUTazxE3f,那些只打高端局的古风歌曲,//i0.hdslb.com/bfs/archive/e6418446f2cca231fc86c83a03baec639c3a3ecf.jpg,2348,722317,45913,17,芒果芝士yi,2529
BV1EsMxzrEnb,精选音乐榜单《信仰》《擦肩而过》《我从草原来》《一千年以后》《淋雨一直走》《万水千山总是情》《分手那天》《不要再来伤害我》《伤心太平洋》,//i0.hdslb.com/bfs/archive/f5e492281c3a2fe38375d9b7f2555db25f9b1348.jpg,2121,187563,3121,25,一只幸运的肥兔子,32426
BV18nNbzFEAG,舒缓轻音乐：给疲惫灵魂的解压妙方,//i1.hdslb.com/bfs/archive/74edb7e2d4d08f939c5463ae2a4884b7475cf05f.jpg,1893,81239,1126,0,云梦轻音乐,638
BV1B8MrzpEdt,【车载U盘】盘点2025全网播放破十亿热歌合集,//i2.hdslb.com/bfs/archive/1149f817c8aaaa970f55c2a6bfd51184be614a8f.jpg,3528,307948,4028,0,小汤车载音乐,15668
BV15B7hzzEZi,𝙋𝙡𝙖𝙮𝙡𝙞𝙨𝙩 | 𝙍&𝘽精选 每一首都是仙品！| 学习 通勤 放松氛围感歌单,//i1.hdslb.com/bfs/archive/1f3f3bcc5c0f4ba2c1b96909a6d8a9368e377ae7.jpg,1869,1214194,44547,86,星痴_playlist_,1243
BV1WdT9zFEqa,✨ 油管小众但爆款！播放200万的【XX音乐】，好听到犯规！速存！,//i0.hdslb.com/bfs/archive/3079f3498503c6b8552f5c32200bd9aa0a3f791e.jpg,3389,772800,14875,0,无损经典音乐大放送,68354
BV1pw4m1k7Rp,playlist/KPOP韩语歌单｜仙曲合集 抒情歌曲｜开口跪 前奏沦陷 音色流氓｜旋律/R&B/POP/温柔/梦幻/氛围感｜放松/学习/工作/刷题/散步/洗澡,//i0.hdslb.com/bfs/archive/50a3d595836ecd0c327adaab6c84ca02992cdc2c.jpg,3254,28447712,1279285,400,槐序星回_,11284
BV12E411D77B,【听歌向】戴上耳机，享受世界  12个小时超级大满足作业BGM  前二十期大合集！！！！！！,//i2.hdslb.com/bfs/archive/84eaebd9ca15bdd019e557aa9360cc1831a63cc0.jpg,45245,179377528,2016371,9890,TAP貼,6454
BV1p4MuzNEvv,【周杰伦】精选歌单合集《七里香》《搁浅》《蒲公英的约定》《兰亭序》《说好的幸福呢》《晴天》《夜曲》《稻香》《青花瓷》《花海》,//i2.hdslb.com/bfs/archive/1326fb3b7ebba6e38d6448825fcbb683e90f9267.jpg,2525,357355,40899,9,Music_歌单,2763
BV1JgMhzxEDw,2025年全平台最火最好听的30首热歌榜单,//i1.hdslb.com/bfs/archive/741676a371d60ff2c5ad866e6ca4228664fad0ea.jpg,3334,171438,2928,0,月亮圆圆湾湾,65
BV12K4y1K7mr,放松空灵的音乐，净化大脑，消除疲惫【助眠纯音乐】,//i2.hdslb.com/bfs/archive/a34496fa2b5134d62a5748049a6c5d826a6fdbce.jpg,2016,134526358,8053031,8101,爱好者like,11347
BV1mudzYvELh,2025年破亿emo神曲，每一首都收藏百万,//i2.hdslb.com/bfs/archive/83446059693c9599864b7c192a4f9f8657c2bdbf.jpg,2213,5553783,6821704,2256,爱听音乐的小灵,56222
BV1QLT8zuExx,循环歌单|“沉浸在音乐的世界有什么不好的？”|《PASSO BEM SOLTO (Slowed)》,//i1.hdslb.com/bfs/archive/57a2a1b288879ecec352557c9ec4930f8aaabcf2.jpg,3743,999363,692115,147,绪笔梦生花,177383
BV17X7CzmE9w,⚡越听越爽的几首 F꯭҉꯭u꯭҉꯭n꯭҉k【第2期】⚡[4K],//i2.hdslb.com/bfs/archive/d9692431698304c8e0bb9bc4068536517c8d2e9c.jpg,1058,1343472,195139,218,水拟称,5275
BV1JZjEz5EcV,"""那些直击心灵的节奏音乐""",//i0.hdslb.com/bfs/archive/ec3288929229ff67cf56ba07c29b2c2a857db5cf.jpg,2053,2184656,477994,59,挽风丶Sama,248596
BV1kj421U7gW,【Playlist歌单】踏入清风，坠入自由 |适合散步/旅行/露营/骑行/刷题/发呆,//i1.hdslb.com/bfs/archive/d1e4c0ed8f7eb7ef567e2f4e83368c07fa067fd4.jpg,2291,40776681,2001677,757,Playlist音乐便利店,91183
BV1TqLHzaEe2,“那些直击心灵的氛围纯音乐”,//i2.hdslb.com/bfs/archive/afef803004c3592e8f58aa7b8e2ec8f0e1261afc.jpg,2237,4581830,1159215,55,旋律放映厅,5863
BV1AXMczLEjc,【高端局音乐】“你想她了，你会怎么办？”,//i2.hdslb.com/bfs/archive/07a5c4d783f2aa12c6b1b05606bcb791d7857ec9.jpg,2297,449596,1060395,159,露白wink,25646
BV1HiJ7znESp,那些节奏感拉满的顶级纯音乐,//i0.hdslb.com/bfs/archive/e0622540300ee2968b06dfb71c991236b4b536a8.jpg,2142,2273567,952639,6,夕夕日推音乐,18564
BV1owTTzSEqZ,【无损音乐】周杰伦歌曲音乐合集,//i2.hdslb.com/bfs/archive/4719e3868c464f94b808b12883a909a5e3f7ee62.jpg,45592,786972,592534,137,换你一回眸,48565
BV1mMEvzzEqB,𝐩𝐥𝐚𝐲𝐥𝐢𝐬𝐭 🎧｜爽文人生歌单 | 戴上耳机，全世界都是你的爽文剧本,//i2.hdslb.com/bfs/archive/58d761c5a93a8880970b00184a59164cc2d59e5b.jpg,1813,2974042,231646,213,vitaminFM,11308
BV1XuwjeZEcT,2025年最火的40首热门歌曲合集，好听的音乐合集,//i0.hdslb.com/bfs/archive/c8241f591e250da8fec6a31145b3497ba1c60e1b.jpg,11342,13131700,5209553,449,Music_精彩音乐,34227
BV1x3MzzoEPS,“那些百听不厌的神仙歌曲”（第二期）,//i1.hdslb.com/bfs/archive/9e6c2b7e70a6243a6cf1240453626d0c9fe57dba.jpg,2042,355001,6699,1,旋律放映厅,5863
BV1KS411F7n3,那些只打高端局的音乐！,//i1.hdslb.com/bfs/archive/1491e172850e6bac3accb9f313d23d1cb93d34cc.jpg,2238,34580911,21000814,30252,爱听音乐的小桑,213039
BV1nFMmzMEeM,【日语高质量歌单】“那些只打高端局的日语歌曲”,//i2.hdslb.com/bfs/archive/37f48b27cdb0a5f6a5c0773c0712a6405c8bf8e2.jpg,2307,269946,18415,7,晴天音乐汇,78729
BV1ARGtzYE2b,那些只打高端局的古风歌曲（第一期）,//i2.hdslb.com/bfs/archive/5cfa5edf1d20d9ff959f93b64ee5bfa38490dda0.jpg,2106,4147955,444848,27,鱼美人音乐,2360
BV1LnMYz4EyW,精选音乐榜单《从开始到现在》《多情种》《漂洋过海来看你》《我的女孩》《披着羊皮的狼》《谁明浪子心》《放生》《夏天的风》《情人》.mp4,//i1.hdslb.com/bfs/archive/52b1bf6a8f54fd88cbb721bb44e4996c88540977.jpg,2564,14780,285,1,超级大兔子,7822
BV1vEMJznETU,盘点2025年爆火的歌曲！好听到耳朵怀孕 #听歌 #抖音热歌 #歌单 #音乐分享 #热门歌曲推荐,//i0.hdslb.com/bfs/archive/f7549ab6f615432a64f72fd25b7d0a8c6fb2e7a4.jpg,1330,526430,9690,0,辰逸泽的美梦,1288
BV12NTQzxE3H,2024年爆火的歌曲，你都听过吗？#音乐分享 #戴上耳机 #童话镇 #音乐既峭煤夷,//i1.hdslb.com/bfs/archive/9c4371acfc16fa50b82f5c0bbe9e41e2e1e077f7.jpg,1844,807225,5038,0,通天521,8
BV1BoGvz5EHj,【甜度爆表】“糟糕！听完要变成萌妹了”,//i1.hdslb.com/bfs/archive/33902bdb131d5023ded5264af40381d63dce1724.jpg,1708,4084048,261109,279,小杯清柠茶,109058
BV1NmMczUEE9,【周传雄歌单】“人称情歌教父，他的音乐魔力到底有多强？”,//i2.hdslb.com/bfs/archive/de3cd6ebbf8100e1c0b45aeef12ad5b41e312d2f.jpg,2411,364280,276308,16,小猪忆音,35303
BV1SW5uzZEa3,"【欧美R&B】“超有氛围感的宝藏R&B合集""｜微醺·慵懒·浪漫·放松",//i0.hdslb.com/bfs/archive/9a5039dcacacbd586383a3aa1bf9bdeb64a05d29.jpg,1852,3449865,345556,58,Lohas-VII,214186
BV14hM7zeEnj,【欧美经典】“当前奏响起时，淡淡的回忆是否涌上心头”,//i2.hdslb.com/bfs/archive/9ccd16422200ae37b1cf2d4aed9094ca02666f1f.jpg,2015,535790,126049,2,忆南以北,14897
BV1V2TvzWEVv,【无损音质】百听不厌的经典歌曲合集，那些被循环无数次的流行音乐合集,//i2.hdslb.com/bfs/archive/da3731c05aa0aaae8663af27534eef2f19bc18b6.jpg,11613,690694,193553,1,Music_精彩音乐,34227
BV16x4y1H7M1,那些只打高端局的音乐！(第二弹),//i2.hdslb.com/bfs/archive/cb017d33d904f76791e92fe15777b1e347768d4c.jpg,2356,33884601,15396499,14640,爱听音乐的小桑,213039
BV1WU411f7hB,“音乐一响就是青春啊！“—《春娇与志明》,//i1.hdslb.com/bfs/archive/1f983647fc98af6fba8f7f0492f1a09e3ad88abb.jpg,206,34227380,3610027,3659,云端音乐铺,173028
BV16FMmzTEVC,【邓紫棋高端局歌曲合集】“爱能克服远距离，多远都要在一起。”,//i2.hdslb.com/bfs/archive/2aba0861f16a1985904d0e3fdc50316a759fe0c8.jpg,2080,269521,29577,86,日落歌单,16218
BV1hDMFzoE6m,“盘点十首节奏感拉满的顶级纯音乐”,//i0.hdslb.com/bfs/archive/d36d039c676dea52b336152baf1798cf81dd437d.jpg,2176,455788,561342,20,醉心日推音乐,180352
BV1v4VRz8EuY,【emo歌曲合集】“前奏一响，遗憾登场”,//i2.hdslb.com/bfs/archive/6bb7f71a2078394d3976258319cc740392b4bdd5.jpg,4280,3309007,3123393,122,小猪忆音,35303
BV1D8TVzRESN,【推荐歌单】2025年最好听的50首热门歌曲合集，值得单曲循环的流行音乐合集,//i2.hdslb.com/bfs/archive/cde7721b4794590c9d6f5c96c8c624ae90ff514a.jpg,12604,903955,396286,50,Music_精彩音乐,34227
BV1RDTXzCE65,【高端局音乐】所以爱的尽头是什么？,//i2.hdslb.com/bfs/archive/e0d4a753378b2bab63e547dcd885a99f66885b3e.jpg,2581,791942,535856,1,醉心日推音乐,180352
BV1QczfYREH9,【自由の小曲】|“自由才应是人生的常态”,//i1.hdslb.com/bfs/archive/850e300ec67cadb8aacdbda0268f56168ebdba55.jpg,2105,17110783,3528207,1686,是青橘啦,97693
BV1GtMYzQECt,身心的理疗，放松安神轻音乐，疗愈轻音乐★1096,//i1.hdslb.com/bfs/archive/6e6ca6b5b06bae3b4dcab04acc4509671ffcfead.jpg,1225,134696,2497,0,Relax靡音之旅,6126
BV166NbzjEg1,深度睡眠轻音乐，放松、安神、助眠、轻音乐★1097,//i1.hdslb.com/bfs/archive/e4833e64f4677a9ad6d9616ad974d3dc5da53d71.jpg,2162,86476,7593,0,Relax靡音之旅,6126
BV1ZPMszKEz6,盘点九首近期爆火歌曲：有新歌强势上榜，也有老歌再度来袭【无损音质】,//i1.hdslb.com/bfs/archive/aacc31b0611f6946aa71bee4401e8f861cc7331b.jpg,2000,208054,16296,101,备注音律馆,9109
BV1nzTTzsEXD,【高端局音乐】爱的尽头是什么？,//i2.hdslb.com/bfs/archive/df44ed929f5c775771c525770e1cf1cb9fe95de1.jpg,2114,972253,551080,2,爱听音乐的玥玥,19369
BV1YMMCzLEV3,【武侠小曲】“前奏一响，江湖登场！”,//i2.hdslb.com/bfs/archive/293fdd6a8b4292528e0fef4ae3ea29fa2be567a5.jpg,1898,291543,7120,1,自助点歌机,4819
BV1Z2M4z5EkU,2025年全网爆火的18首热门歌曲,//i0.hdslb.com/bfs/archive/1a420800135f2ad57aaf36fe082eb4e387cd3259.jpg,3653,208189,6367,1,汽车无损音乐,2197
BV1az4ceJEhk,【时长7小时】100首经典华语歌曲，8090后的歌单，都是当年火大街的歌曲！,//i2.hdslb.com/bfs/archive/ec7110aa153c3a5fc8a4b6241ec3bff43b9d7d9f.jpg,25600,21984370,20919967,1408,北流嘉措,373541
BV1vQMBz6Ek3,𝑷𝒍𝒂𝒚𝒍𝒊𝒔𝒕·爱在明暗交界处盛放 | 英文歌单 | 暧昧/氛围/循环/旋律/独处/车载,//i2.hdslb.com/bfs/archive/3890508d17afb9687adf891d1933b31fbcfba7d5.jpg,2341,351382,2454,0,明天见Night,5140
