bvid,title,pic,duration,pub_seconds_ago,view_count,danmaku_count,uploader_name,uploader_follower
BV1xx4y1X7vv,真实故事改编！低谷中的逆风翻盘，男人的必看电影！《最后一击》,//i2.hdslb.com/bfs/archive/f63f8901de8322fbe81ee70818ba2b90b5d3095b.jpg,883,59171942,1162071,548,老巴电影,38799
BV1AVM2zzE34,一部吊炸天的电影横空出世，当年便登顶全球票房冠军，让80后见识什么叫顶级科幻动作片,//i1.hdslb.com/bfs/archive/42c526a14beecdf706193d18d3c64d34b1f88e88.jpg,1115,247730,126592,302,菜鸟电影院,33790
BV1te6VYbESL,高分国产悬疑剧，剧情无限次反转，太精彩了,//i2.hdslb.com/bfs/archive/4acac92fdc0275257a06051e7cd7d3b41ffcc2ee.jpg,1557,14595032,235695,193,大胆子讲电影,3432
BV1UzNvz3ELD,开播5周口碑持续飙升，2025日本最新灾难爽片，《杀既生》！,//i0.hdslb.com/bfs/archive/1b018a53441fcf2beaad8291db51d1821afd6013.jpg,496,4992,965,6,逐梦电影,91827
BV1VdTrzrELF,饿到生啃老鼠肉，猛灌厕所水！2025尼古拉斯·凯奇癫狂新片《冲浪惊魂》,//i0.hdslb.com/bfs/archive/44c0bc44f6f46de3b28e105874718408bf487e1e.jpg,1171,606758,80147,370,姜正义观影,3913
BV1E5EMzDEjp,25万人打出9.9分！全员戏骨，浑身都是戏，催泪解说,//i1.hdslb.com/bfs/archive/171c0d017680315e49612f46c24b9ac8bf56947d.jpg,1713,3195792,120978,377,百老汇影院,56031
BV1er7Hz1EhV,她为了上位，利用意外谋杀5人，最后完美脱罪，一口气看完犯罪悬疑英剧《欢愉的艺术》！,//i2.hdslb.com/bfs/archive/f46b399963c0a9c0a72a0f4766d782422c6b3d00.jpg,1586,1547268,26772,18,疯狂说电影ovo,4018
BV1Kf421q7gM,每五秒必死一次 陷入循环中的克苏鲁邪教《无尽》剧情精讲/深度解析,//i2.hdslb.com/bfs/archive/3a91024e5b43832f70f9723be4b138200a731bf2.jpg,1877,29281908,1585832,4590,黑了个白拜,259890
BV1N75AzzEvo,一口气看完2025最新惊悚电影《怪猴》,//i0.hdslb.com/bfs/archive/bf5de1558b07cfbc91b1b83aedfae7e30883fd4c.jpg,1058,3473986,97200,382,老王电影社,91538
BV1W9EYzcEHj,【周周怪】2025最新血腥成人童话，砍掉脚趾的“灰姑娘”《丑陋的继姐》,//i1.hdslb.com/bfs/archive/f6847bc70c76287e778c98d892d1983d910ac435.jpg,1759,2943349,725113,6444,周周怪与哈基米,488523
